id,created_at,text
230004611791060992,2012-07-30 18:19:07,"b'Dr. Jill Biden to the American Federation of Teachers in Detroit yesterday: \xe2\x80\x9cBeing a teacher is not what I do, it\xe2\x80\x99s who I am.\xe2\x80\x9d'"
229673015162589184,2012-07-29 20:21:28,b'RT @AFTunion: AFT members are very excited to hear from @JoeBiden! #AFTConv12 http://t.co/JBy5v4ww'
229256671564804096,2012-07-28 16:47:05,b'This one makes us smile: http://t.co/LHO9sw9V'
228966227236765698,2012-07-27 21:32:57,"b'It\xe2\x80\x99s the biggest #Obama2012 weekend of action yet, and it kicks off tomorrow. Find an event near you: http://t.co/uYv5rvgF'"
228933756499685376,2012-07-27 19:23:55,b'RT @BarackObama: U.S.A.! U.S.A.! http://t.co/p5Jvz59J'
228871507793825793,2012-07-27 15:16:34,"b'.@BarackObama: ""I believe in fighting for the middle class, because if they\'re prospering all of us will prosper."" http://t.co/mEBNPaFu'"
228655154608611329,2012-07-27 00:56:51,"b'VP Biden\xe2\x80\x99s son, @BeauBiden, on the promises President Obama has made\xe2\x80\x94and kept\xe2\x80\x94to our veterans: http://t.co/dRy0l4N0'"
228629584873127937,2012-07-26 23:15:16,"b'From 18 tax cuts to more access to loans, find out how President Obama is giving small businesses a leg up: http://t.co/4DtjRmNL'"
228608150033539072,2012-07-26 21:50:04,"b'VP to firefighters: \xe2\x80\x9cI think you represent the heart, the soul, the very sinew of the cities, the towns, the counties that you protect.\xe2\x80\x9d'"
228605886837428225,2012-07-26 21:41:05,"b'VP: \xe2\x80\x9cThe middle class is about being able to own your home and not just rent it, or being able to send your kid to a park you know is safe.\xe2\x80\x9d'"
228602970676285440,2012-07-26 21:29:30,b'\xe2\x80\x9cYou live in the neighborhoods you protect. You are the community.\xe2\x80\x9d\xe2\x80\x94VP Biden speaking to firefighters at the IAFF convention yesterday'
228312300761780224,2012-07-26 02:14:28,b'Barack and I will continue to do everything we can to keep police officers across the country on the beat. \xe2\x80\x93Joe'
228307232838799360,2012-07-26 01:54:20,b'The President and I are honored to accept the endorsement of the National Association of Police Organizations. \xe2\x80\x93Joe'
228199501087772672,2012-07-25 18:46:15,b'RT @IAFFNewsDesk: #Firefighters give a huge ovation to @VP Biden for speaking at #IAFF2012 convention. http://t.co/UTUkZWth'
228171052054880256,2012-07-25 16:53:12,b'Watch live: The Vice President speaks at the International Association of Fire Fighters Convention in Philadelphia. http://t.co/XYzb5zb6'
228166528019861504,2012-07-25 16:35:14,b'President Obama and Vice President Biden are proud to accept today\xe2\x80\x99s endorsement of the National Association of Police Organizations.'
227935925483761664,2012-07-25 01:18:54,b'\xe2\x80\x9cIt\xe2\x80\x99s a choice between two very different plans for our country.\xe2\x80\x9d http://t.co/SsxMthRX'
227914771159212032,2012-07-24 23:54:50,"b'VP: \xe2\x80\x9cPresident Obama has stood up repeatedly, publicly &amp; often alone against efforts to delegitimize Israel at the UN and around the world.\xe2\x80\x9d'"
227912907520884738,2012-07-24 23:47:26,b'VP Biden on Mitt Romney: \xe2\x80\x9cHe reflexively criticizes the President\xe2\x80\x99s policies without offering any alternatives.\xe2\x80\x9d'
227911284325232640,2012-07-24 23:40:59,"b'\xe2\x80\x9cBecause of President Obama\xe2\x80\x99s leadership, Osama bin Laden is dead and General Motors is alive.\xe2\x80\x9d\xe2\x80\x94Vice President Biden'"
227909871759155200,2012-07-24 23:35:22,b'\xe2\x80\x9cHe has done more for Israel\xe2\x80\x99s security than any President since Harry Truman.\xe2\x80\x9d\xe2\x80\x94VP Biden on President Obama'
227908583810035712,2012-07-24 23:30:15,"b'VP Biden: \xe2\x80\x9cPresident Obama has taken the fight directly to America\xe2\x80\x99s enemies, confronting al-Qaeda head on and taking out Osama bin Laden.\xe2\x80\x9d'"
227907744424935425,2012-07-24 23:26:55,"b'A statement from VP Biden on Mitt Romney\xe2\x80\x99s critiques of the President\'s foreign policy record today: \xe2\x80\x9cEmpty rhetoric and bluster.""'"
227873389518393344,2012-07-24 21:10:24,"b'Find out why VP Biden reminds Brandon, an @OFA_CA volunteer, of his dad: http://t.co/oV2ITNNg'"
227810105356341248,2012-07-24 16:58:56,b'Take it from VP Biden\xe2\x80\x94you\xe2\x80\x99ll have fun at President Obama\xe2\x80\x99s birthday party: http://t.co/oLMwzx4S'
227788956010434560,2012-07-24 15:34:54,b'The Vice President\xe2\x80\x99s commitment to first responders: http://t.co/4dSfASUX'
227547709643554816,2012-07-23 23:36:16,b'A favorite Joe photo: http://t.co/60oy5qIs'
227515913916788736,2012-07-23 21:29:55,"b'Engineers, babies, and plenty of smiles greeted the VP in Columbus, Ohio last week: http://t.co/Xv7s9yHO'"
227486182324445184,2012-07-23 19:31:47,"b'Register a voter, tell a story to inspire one person, volunteer one hour of your time\xe2\x80\x94find out more about It Takes One: http://t.co/HcCCk5YQ'"
227439137962205184,2012-07-23 16:24:51,b'Every opportunity: http://t.co/Rva1oaAP'
226047967382097920,2012-07-19 20:16:50,"b'The VP fires up the crowd in Columbus, Ohio: http://t.co/1rthmqjl'"
226016717325889536,2012-07-19 18:12:39,"b'RT @OFA_OH: ""On a fundamental level, he gets us.""--Neighborhood Team Leader Jay, fired up for @JoeBiden! #MadeInOhio http://t.co/vfjWE0eB'"
225726112607645697,2012-07-18 22:57:53,"b'President Obama bet on Ohio workers, and now manufacturing\xe2\x80\x99s making a comeback\xe2\x80\x94get the facts in this new report: http://t.co/JKZotQw4'"
225662516326432770,2012-07-18 18:45:11,b'RT if you agree Mitt Romney should do the right thing and release more than one year of tax returns: http://t.co/469aQKFt'
225642882147692544,2012-07-18 17:27:10,"b""RT @OFA_OH: Don't miss @JoeBiden on the campaign trail in Columbus this Thursday: http://t.co/idhwmT42 #MadeInOhio"""
225330763804053504,2012-07-17 20:46:55,"b'The President\xe2\x80\x99s having a birthday party in Chicago next month, and you\xe2\x80\x99re invited: http://t.co/3whXojF1'"
225253117854359553,2012-07-17 15:38:22,"b'VP Biden is visiting Columbus, Ohio on Thursday\xe2\x80\x94check out these awesome pics from his May visit to the Buckeye State: http://t.co/8ZMk9YL7'"
225043649954713600,2012-07-17 01:46:01,"b""President Obama in Ohio: \xe2\x80\x9cWhen the auto industry was on the brink of collapse and Gov. Romney said, \xe2\x80\x98Let Detroit go bankrupt,' I said no.\xe2\x80\x9d"""
225032565998895105,2012-07-17 01:01:59,b'\xe2\x80\x9cI will wake up every single day fighting for you as hard as I know how.\xe2\x80\x9d\xe2\x80\x94President Obama speaking in Cincinnati today'
225018111710076928,2012-07-17 00:04:33,b'VP Biden talks about the GOP\xe2\x80\x99s \xe2\x80\x9cdifferent value set\xe2\x80\x9d on family issues like reforming Social Security and Medicare: http://t.co/9BbvSPfx'
224944372528062464,2012-07-16 19:11:32,b'RT if you agree: http://t.co/bjboooGh'
224650260910317568,2012-07-15 23:42:51,b'A favorite Joe photo: http://t.co/m3ikDtZr'
224154750722129920,2012-07-14 14:53:51,"b'RT @BarackObama: A beloved member of our campaign family, Alex Okrent, passed away today. Our prayers are with his loved ones. We will m ...'"
223827658046320640,2012-07-13 17:14:06,b'Meet Marge\xe2\x80\x94an Iowa volunteer for #Obama2012 who goes way back with the Vice President: http://t.co/6yVCA5m0'
223537961185193987,2012-07-12 22:02:57,"b'\xe2\x80\x9cI believe this election will come down to character, conviction, and vision.\xe2\x80\x9d\xe2\x80\x94VP Biden at the NAACP today'"
223518944428949504,2012-07-12 20:47:23,b'Vice President Biden: \xe2\x80\x9cWe are our brother\xe2\x80\x99s keeper. We are our sister\xe2\x80\x99s keeper. We have an obligation.\xe2\x80\x9d'
223502335480037376,2012-07-12 19:41:23,"b'\xe2\x80\x9cWhen you have the right to vote, you have the right to change things.\xe2\x80\x9d\xe2\x80\x94VP Biden on the President\xe2\x80\x99s commitment to voting rights'"
223489333250891776,2012-07-12 18:49:43,b'\xe2\x80\x9cWe see an America where our daughters have every\xe2\x80\x94and I mean every\xe2\x80\x94opportunity our sons have.\xe2\x80\x9d\xe2\x80\x94VP Biden to the NAACP today'
223472596849672193,2012-07-12 17:43:13,"b'\xe2\x80\x9cIn the end, that\xe2\x80\x99s what the presidency\xe2\x80\x99s all about: Your character. Your convictions.\xe2\x80\x9d\xe2\x80\x94VP Biden to the NAACP today'"
223443879368732672,2012-07-12 15:49:06,b'Don\xe2\x80\x99t miss this great highlight reel from the Vice President\xe2\x80\x99s trip to Iowa last month: http://t.co/7MPsfsYu'
223167432238432258,2012-07-11 21:30:37,b'The choice this November: http://t.co/7yJR6lFZ'
223113707121672194,2012-07-11 17:57:07,"b""VP Biden on Mitt Romney's double standard: http://t.co/EIl3FgRk"""
223079474831425536,2012-07-11 15:41:06,b'Watch the Vice President describe Mitt Romney\xe2\x80\x99s lack of \xe2\x80\x9csound judgment\xe2\x80\x9d on the housing foreclosure crisis: http://t.co/i2n3WFG8'
222875584362061824,2012-07-11 02:10:54,"b'\xe2\x80\x9cLadies and gentlemen, don\xe2\x80\x99t miss this. This is your moment. This is the moment for your community.\xe2\x80\x9d\xe2\x80\x94VP Biden addressing @NCLR today'"
222864870339641345,2012-07-11 01:28:20,"b""VP Biden: \xe2\x80\x9cWe believe the way to grow the economy\xe2\x80\x94an economy that's built to last\xe2\x80\x94is from the middle out, the old-fashioned way.\xe2\x80\x9d"""
222853790045446144,2012-07-11 00:44:18,b'\xe2\x80\x9cThe American people support the DREAMers.\xe2\x80\x9d\xe2\x80\x94VP Biden speaking at #NCLR2012 today'
222841132344819713,2012-07-10 23:54:00,"b'As a presidential candidate, Romney\xe2\x80\x99s father released 12 years of tax returns, saying, \xe2\x80\x9cOne year could be a fluke, perhaps done for show.\xe2\x80\x9d'"
222839101454417920,2012-07-10 23:45:56,"b""RT @truthteam2012: .@JoeBiden on Mitt Romney's refusal to release more tax returns: http://t.co/tf6Bw9Db"""
222764400765960194,2012-07-10 18:49:06,"b'RT @GabiDomenzain: .@JoeBiden speaking to #NCLR12 at 12:15 PST ""@MittRomney wants you to show your papers, but he won\xe2\x80\x99t show us his.""'"
222746329204535296,2012-07-10 17:37:17,"b'Watch VP Biden fire up the crowd in Waterloo, Iowa last month on President Obama\xe2\x80\x99s record of supporting American jobs: http://t.co/0XswvG9P'"
222744288889548800,2012-07-10 17:29:11,"b'The President is in Cedar Rapids, Iowa today to speak up for the middle class\xe2\x80\x94follow our live-tweet on @Obama2012 at 1:50pm ET.'"
222722368802529281,2012-07-10 16:02:05,"b""RT @NCLR: It's Joe Biden Day at #NCLR12 and we're up early! Get excited!"""
222409436763930624,2012-07-09 19:18:36,b'VP Biden will be speaking to @NCLR in Las Vegas tomorrow\xe2\x80\x94have you checked out @LatinosforObama? http://t.co/hvT3UauT'
222388542884675584,2012-07-09 17:55:35,"b'""This isn\xe2\x80\x99t about taxing job creators. This is about helping job creators.""\xe2\x80\x94President Obama'"
222382020037312513,2012-07-09 17:29:39,"b'President Obama: ""I\xe2\x80\x99m calling on Congress to extend the tax cuts on the 98% of Americans who make less than $250,000 a year.\xe2\x80\x9d'"
222378186170834946,2012-07-09 17:14:25,"b'RT @Obama2012: President Obama: ""I\xe2\x80\x99ve cut taxes every year that I\'ve been President by $3,600 for the typical middle-class family.\xe2\x80\x9d'"
222350605996400640,2012-07-09 15:24:50,"b'If you\xe2\x80\x99re a teacher who stands by the progress the President and Vice President have made, join Educators for Obama:   http://t.co/blom6GC5'"
222347484154970113,2012-07-09 15:12:25,b'VP Biden shared his personal reasons for supporting a strong education system at the NEA\xe2\x80\x99s annual assembly: http://t.co/umznZCSM'
221673955067576320,2012-07-07 18:36:04,b'Donate $30 or more and you\xe2\x80\x99ll get a Cup of Joe mug along with a chance to join the VP for coffee on the campaign trail: http://t.co/MtsZwrSm'
221345724246405123,2012-07-06 20:51:47,"b'Check out photos, videos, and audio postcards from President Obama\xe2\x80\x99s bus tour through Ohio and Pennsylvania: http://t.co/q9V33n1k'"
221341096486256640,2012-07-06 20:33:24,"b'President Obama in Pittsburgh today: \xe2\x80\x9cIf you still believe in me like I believe in you, I hope you will stand with me in 2012.\xe2\x80\x9d'"
221288139484958721,2012-07-06 17:02:58,"b'Scranton, PA gave the VP a warm hometown welcome this week: http://t.co/fEPDUmBt'"
220948785902260229,2012-07-05 18:34:30,b'The President\xe2\x80\x99s in Ohio today\xe2\x80\x94don\xe2\x80\x99t miss this video of VP Biden\xe2\x80\x99s last swing through the Buckeye State: http://t.co/0cYW7u5c'
220897444676911104,2012-07-05 15:10:29,"b'The VP\xe2\x80\x99s having coffee with a supporter, and it could be you. Pitch in for your chance to have a cup of joe with Joe: http://t.co/jXytnY3z'"
220334473231867904,2012-07-04 01:53:26,b'RT @OFA_PA: Scranton is getting ready to welcome @JoeBiden home tonight at the Scrantastic Spectacular fireworks show tonight! http://t. ...'
220314036800196609,2012-07-04 00:32:14,"b'RT @BarackObama: \xe2\x80\x9cWe need to choose someone who invests in America, not in a Swiss bank account.\xe2\x80\x9d\xe2\x80\x94VP @JoeBiden last week on Romney\xe2\x80\x99s off ...'"
220275539099914240,2012-07-03 21:59:15,b'President Obama is visiting Ohio this week\xe2\x80\x94check out highlights from the VP\xe2\x80\x99s trip to the Mahoning Valley last month: http://t.co/8YbYXA1a'
220259085784858624,2012-07-03 20:53:52,b'\xe2\x80\x9cLight a fire under these guys &amp; tell them we will not settle in education. We will not trade off education for other priorities.\xe2\x80\x9d\xe2\x80\x94VP at NEA'
220246729092628480,2012-07-03 20:04:46,"b""VP at NEA, on Romney: \xe2\x80\x9cI can't think of a candidate for president who\xe2\x80\x99s ever made such a direct assault on such an honorable profession.\xe2\x80\x9d"""
220233008739917824,2012-07-03 19:10:15,b'\xe2\x80\x9cYou chose to be teachers because you know every child is entitled to do as well as they can.\xe2\x80\x9d\xe2\x80\x94VP Biden to educators at the NEA convention'
220221589923434498,2012-07-03 18:24:53,"b""\xe2\x80\x9cLadies and gentlemen, my name's Joe Biden and I'm in love with a teacher.\xe2\x80\x9d\xe2\x80\x94VP Biden speaking at the NEA convention today"""
219957182551175169,2012-07-03 00:54:16,b'The VP dropped in on the Sisters of Mount St. Francis in Dubuque last week to catch up and share cookies and ice cream: http://t.co/jBFFrYe3'
219809176652742658,2012-07-02 15:06:06,b'VP Biden was on the road talking to Iowans last week\xe2\x80\x94check out his speech in Dubuque: http://t.co/Gfi5bTxy'
219230911001141249,2012-07-01 00:48:16,b'Every little bit helps: Pitch in $5 to #Obama2012 before tonight\xe2\x80\x99s big fundraising deadline. http://t.co/jHApOoWu'
219215838589358080,2012-06-30 23:48:24,b'RT if you agree the U.S. doesn\xe2\x80\x99t need an outsourcer-in-chief: http://t.co/snk3BM3b'
218867041917087744,2012-06-30 00:42:24,b'On the road in Iowa: http://t.co/2HSMqUaf'
218837711476363264,2012-06-29 22:45:50,b'A moment in the Oval Office: http://t.co/C2iljUdS'
218795300825997312,2012-06-29 19:57:19,b'Help prove that a grassroots movement can still win an election\xe2\x80\x94pitch in $5 now: http://t.co/Ewefx2iu'
218483000067891200,2012-06-28 23:16:21,"b'From taking care of their kids to accessing preventive care, watch Americans talk about what the #ACA means to them: http://t.co/Gsrwo3sF'"
218464918167498752,2012-06-28 22:04:30,b'RT @BarackObama: See how President Obama\xe2\x80\x99s health care law helps you and your family: http://t.co/lUc5QAaC  #ACA'
218446798044409856,2012-06-28 20:52:29,b'RT @VP: Today\xe2\x80\x99s decision is a really big \xe2\x80\x93 important \xe2\x80\x93 deal. Find out what it means for you: http://t.co/lyYdHQUh  \xe2\x80\x93VP'
218430132824702977,2012-06-28 19:46:16,"b'President Obama: ""Today\xe2\x80\x99s decision was a victory for people all across this country whose lives will be more secure.""'"
218148119131586560,2012-06-28 01:05:39,b'Great to be back in Iowa this week\xe2\x80\x94thanks to old friends and new ones for the warm welcome. \xe2\x80\x93Joe'
218035731682181121,2012-06-27 17:39:03,"b'RT @OFA_IA: ""I\'m more optimistic about the future of our country now then back when I was a 29 year old kid!""\xe2\x80\x94 @JoeBiden #BidenIA'"
218029226446688256,2012-06-27 17:13:13,b'RT @OFA_IA: Backdrop of the Mighty Mississippi to kickoff Day 2 of #BidenIA. http://t.co/yhBPYT6J'
217786649252331520,2012-06-27 01:09:18,"b'All smiles in Manchester, Iowa: http://t.co/2yw0F18y'"
217770746741657600,2012-06-27 00:06:06,"b""\xe2\x80\x9cWe'll never be able to outsource our way to greatness. The greatness of this nation is the grit and determination of all of you.\xe2\x80\x9d\xe2\x80\x94VP Biden"""
217741086406344704,2012-06-26 22:08:15,b'\xe2\x80\x9cDon\xe2\x80\x99t listen to any economist who tries to define the middle class for you as a number \xe2\x80\xa6 The middle class is a way of life.\xe2\x80\x9d\xe2\x80\x94VP Biden'
217731673536737281,2012-06-26 21:30:50,"b'VP: \xe2\x80\x9cOver the last two years, [John] Deere has added 850 jobs\xe2\x80\x94almost all of them good, union manufacturing jobs.\xe2\x80\x9d #BidenInIA'"
217683981360046081,2012-06-26 18:21:20,"b'FACT: Iowa has created nearly 20,000 additional manufacturing jobs and a growing renewable energy sector under President Obama.'"
217665074838519808,2012-06-26 17:06:12,"b'\xe2\x80\x9cGive Mitt Romney credit: He is a job creator. In Singapore. And China. And India.\xe2\x80\x9d\xe2\x80\x94VP Biden in Waterloo, Iowa today'"
217391206651543554,2012-06-25 22:57:57,"b'FACT: Under President Obama, Iowa\xe2\x80\x99s economy has experienced record farm incomes and exports.'"
217362956046970882,2012-06-25 21:05:41,"b""RT @OFA_IA: Whaddya mean you haven't RSVP'd to see @JoeBiden in Waterloo tomorrow? Better hurry, today's the last day: http://t.co/YyNnyGlv"""
217359590122201088,2012-06-25 20:52:19,b'The VP kicks off the Strengthening the Middle Class bus tour in Iowa tomorrow\xe2\x80\x94be sure to follow @OFA_IA for the latest.'
216969658203521026,2012-06-24 19:02:52,b'Be sure to follow the \xe2\x80\x9cJoe Biden on the road\xe2\x80\x9d Pinterest board for updates from the campaign trail: http://t.co/s0USIfzc #Obama2012'
216921923215556609,2012-06-24 15:53:11,b'A favorite Joe photo: http://t.co/UCwNrEkh'
216664489221816320,2012-06-23 22:50:14,b'RT @BarackObama: President Obama said he\xe2\x80\x99d fight to make college more affordable\xe2\x80\x94here\xe2\x80\x99s how he delivered: http://t.co/AAIVFf9Y #PromiseKept'
216652356983586817,2012-06-23 22:02:01,b'President Obama\xe2\x80\x99s creating jobs right here in the U.S.; Romney would ship them overseas: http://t.co/ITwArdFL'
216289865938120706,2012-06-22 22:01:37,b'President Obama\xe2\x80\x99s student loan reform freed up more than $60 billion to make college more affordable and reduce the deficit. #progress'
216224656519213056,2012-06-22 17:42:30,b'RT @DemConvention: VPOTUS @JoeBiden: \xe2\x80\x9cLet me know you\xe2\x80\x99ll be a part of our convention.\xe2\x80\x9d #DNC2012 http://t.co/z3H65odv'
216200585605685250,2012-06-22 16:06:51,b'The VP on the importance of a good education\xe2\x80\x94RT if you agree: http://t.co/yafY93lo'
215893942275809282,2012-06-21 19:48:21,"b'RT @VP: Check out our new PSA on dating violence, featuring the President, VP, &amp; sports leaders because #1is2many -- http://t.co/l2ZREbbI'"
215857093339643905,2012-06-21 17:21:56,"b'RT @TruthTeam2012: If you agree with @JoeBiden on what being in the middle class means, RT this: http://t.co/Zir8WVjs'"
215821902621581313,2012-06-21 15:02:06,"b'""At the end of the day, it\'s about sitting down with your kid and being able to say, \'it\'s going to be okay.\'""\xe2\x80\x94VP Biden at #NABJ2012'"
215632401966170112,2012-06-21 02:29:05,"b""RT @herbertlowe: Witnessing Vice President Joe Biden speaking to @NABJ's convention in New Orleans. #NABJ continues to attract our natio ..."""
215629858951282691,2012-06-21 02:18:59,b'VP Biden surprised a recent college grad with a phone call yesterday: http://t.co/RntqjzWa'
215237430247301120,2012-06-20 00:19:36,"b""VP Biden: \xe2\x80\x9cTo me, being middle class is not a number; it's a way of life, it's a value set. It's about a minimum standard of living.\xe2\x80\x9d"""
215231779018256386,2012-06-19 23:57:09,"b""\xe2\x80\x9cThe President says we can't build this economy from the top down, but from the middle out\xe2\x80\x94that's what this is about.\xe2\x80\x9d\xe2\x80\x94VP Biden"""
215227829007298560,2012-06-19 23:41:27,"b'VP Biden to @AFSCME members today: \xe2\x80\x9cYou provide the ability of people to live a decent, middle-class life. We owe you.\xe2\x80\x9d'"
215126061506244608,2012-06-19 16:57:04,"b'\xe2\x80\x9cEvery single day in my classroom, I see the power of education to break down barriers &amp; instill confidence.\xe2\x80\x9d\xe2\x80\x94Dr. Biden http://t.co/yAERHep1'"
214865564877856768,2012-06-18 23:41:57,b'Mitt Romney traveled through the Buckeye State this weekend\xe2\x80\x94see what some Ohioans had to say about his visit: http://t.co/0hvlsfn7'
214842989820915712,2012-06-18 22:12:15,"b'VP: \xe2\x80\x9cFor so many Americans, including myself, the debt we all owe to our firefighters and police officers is personal.\xe2\x80\x9d http://t.co/gP5BCaab'"
214824572829188096,2012-06-18 20:59:04,b'Watch why teachers all over the country are doing everything they can to get President Obama re-elected in November: http://t.co/5rRiS2rv'
214812141696462848,2012-06-18 20:09:40,b'Dr. Biden knows our students deserve a President who\xe2\x80\x99s committed to their education\xe2\x80\x94join her as an Educator for Obama: http://t.co/s228mjVs'
213684031378829314,2012-06-15 17:26:58,b'The VP\xe2\x80\x99s pledge to those who keep us safe: http://t.co/wSNgzfpk'
213384764030324736,2012-06-14 21:37:46,b'Agree 100% with the President: We can\xe2\x80\x99t afford to jeopardize our future by repeating the mistakes of the past. \xe2\x80\x93Joe'
213383827140251649,2012-06-14 21:34:03,b'The President said it well: We have a plan to give everyone a fair shot. They don\xe2\x80\x99t. \xe2\x80\x93Joe'
213382676978212864,2012-06-14 21:29:29,"b'American voters, the President was right. The only way to break the stalemate in Washington is you. \xe2\x80\x93Joe'"
213381817074581505,2012-06-14 21:26:04,b'The President made it clear: The only way we believe we can build an economy that lasts is through a middle class that prospers. \xe2\x80\x93Joe'
213381325875453952,2012-06-14 21:24:07,b'The President laid out starkly the choice in this election\xe2\x80\x94between Gov. Romney and the GOP vision and ours. Great speech. \xe2\x80\x93Joe'
213323458719907843,2012-06-14 17:34:10,b'We\xe2\x80\x99ll be live-tweeting the President\xe2\x80\x99s remarks on @Obama2012\xe2\x80\x94follow along for the latest.'
213288961819414529,2012-06-14 15:17:05,b'RT @BarackObama: David Axelrod will do a Twitter Q&amp;A after the President\xe2\x80\x99s speech today\xe2\x80\x94you can get your questions in now with the h ...'
213285581311053824,2012-06-14 15:03:39,b'Don\xe2\x80\x99t forget to watch the President speak on building an economy that works for everyone at 1:45pm ET: http://t.co/IZiVQSul'
213055943129313281,2012-06-13 23:51:09,b'The President is speaking on economic fairness tomorrow at 1:45pm ET. RSVP to watch live: http://t.co/lr3IaRCb'
213044320872316929,2012-06-13 23:04:58,b'We asked people to share how teachers and first responders have impacted their lives\xe2\x80\x94and the responses poured in: http://t.co/svTwkrhM'
212689906366029824,2012-06-12 23:36:40,"b'The VP meets with supporters after speaking at a fire station in Flint, Michigan in 2011: http://t.co/V9fHPs4v'"
212674669680144384,2012-06-12 22:36:07,"b'Romney Economics means fewer teachers, fewer firefighters, and fewer police officers: http://t.co/ruNTxNG9'"
212662277764161536,2012-06-12 21:46:52,b'The President\xe2\x80\x99s plan to put cops and firefighters back to work would protect our nation\xe2\x80\x99s \xe2\x80\x9cmost basic obligation\xe2\x80\x9d to keep our citizens safe.'
212649814117203969,2012-06-12 20:57:21,"b'The Romney campaign doubled down on its pledge to cut jobs for teachers, firefighters, and police officers yesterday: http://t.co/zfXzLWVe'"
212314679794606080,2012-06-11 22:45:38,"b'RT @BarackObama: If a teacher, police officer, or first responder has made a difference in your life, share your story here: http://t.co ...'"
212277487344943104,2012-06-11 20:17:51,"b'Cutting jobs for teachers, firefighters, and police officers won\xe2\x80\x99t grow the economy\xe2\x80\x94but that\xe2\x80\x99s Mitt Romney\xe2\x80\x99s plan: http://t.co/3OvwvV13'"
211227986140217345,2012-06-08 22:47:30,b'The President\xe2\x80\x99s jobs plan would put folks back to work right away\xe2\x80\x94tell Congress we can\xe2\x80\x99t wait: http://t.co/Xe5zp0j3'
211210933182283776,2012-06-08 21:39:45,b'The choice for the middle class is clear\xe2\x80\x94Romney would cut jobs for teachers and first responders; the President would put them back to work.'
211160988483985408,2012-06-08 18:21:17,"b'While Romney\xe2\x80\x99s policies are the same ones that led us into the 2008 economic crisis, the President is fighting to get folks back on the job.'"
211129735651131393,2012-06-08 16:17:06,b'Photo of the day: VP Biden dancing with his daughter Ashley at her wedding on Saturday. http://t.co/ThUOq3N5'
210843885382021123,2012-06-07 21:21:14,b'The VP enjoyed some frozen custard with locals in downtown Winston-Salem yesterday: http://t.co/M3GGpWkT'
210506294757556224,2012-06-06 22:59:46,"b'RT @VP: We can\xe2\x80\x99t wait.The president has a plan to move this country forward, but we can\xe2\x80\x99t wait for politics on Capitol Hill -VP on #Cong ...'"
210490588762615809,2012-06-06 21:57:21,b'The VP and the @CFPB are helping every college student get the right info on how to pay for their education: http://t.co/SG5iwCQP'
210466777547812864,2012-06-06 20:22:44,"b""\xe2\x80\x9cIt's going to empower students and families to be back in the driver's seat.\xe2\x80\x9d\xe2\x80\x94VP Biden on new college financial aid tools"""
210450686868062210,2012-06-06 19:18:48,"b'VP Biden on the 334,000 manufacturing jobs created in the past two years: http://t.co/Ovx3t5lA'"
210434360862711808,2012-06-06 18:13:56,b'Massachusetts was 47th out of 50 states in job creation with Mitt Romney at the helm: http://t.co/bIQouqf0'
210111717840142336,2012-06-05 20:51:51,b'Weigh in with what you\xe2\x80\x99d like to see on the @CFPB\xe2\x80\x99s \xe2\x80\x9cKnow Before You Owe\xe2\x80\x9d college financial aid shopping sheet: http://t.co/lxeI6d1k'
210089880565465090,2012-06-05 19:25:05,b'Get to know the President\xe2\x80\x99s blueprint for making college more affordable: http://t.co/7mXpwRah'
210074282276028417,2012-06-05 18:23:06,b'The VP believes students should know how much a year of college will cost\xe2\x80\x94and what types of financial aid are available to them.'
210054130574704642,2012-06-05 17:03:02,"b'VP Biden, @arneduncan, and @CFPB\xe2\x80\x99s Richard Cordray announce plans to make college more affordable: http://t.co/tbIE6ikN'"
210050404027871232,2012-06-05 16:48:13,"b'RT @BarackObama: President Obama on the Paycheck Fairness Act, up for a vote today: ""This is more than just about fairness."" http://t.co ...'"
209316390316945408,2012-06-03 16:11:31,"b""RT @VP: PHOTO: The VP's daughter Ashley and her husband Howard at their wedding today. (Official WH Photo-David Lienemann) http://t.co/k ..."""
208690177017774080,2012-06-01 22:43:10,b'The VP on the promises the Obama administration has kept to servicemembers and veterans: http://t.co/Xx2RHweT'
208654410207870976,2012-06-01 20:21:02,"b'For all the latest on #Obama2012\xe2\x80\x99s work with vets and military families, follow @Vets4Obama, @BeauBiden, and @JoiningForces. #FF'"
208619916507619328,2012-06-01 18:03:58,"b'Last December, VP Biden welcomed home sailors of the USS Gettysburg after a deployment to the Middle East: http://t.co/a2jvpmTY'"
208352943630585856,2012-06-01 00:23:07,b'Get the facts on President Obama\xe2\x80\x99s record of preserving our sacred trust with our servicemembers and veterans: http://t.co/MARj3Av3'
208321715556724736,2012-05-31 22:19:02,b'RT @OFA_NC: \xe2\x80\x9cLast week Vice President Joe Biden called my mom.\xe2\x80\x9d Read about Mary\xe2\x80\x99s surprise from the Vice President last week. http://t.c ...'
208311050020466689,2012-05-31 21:36:39,b'RT @BarackObama: A comprehensive look at how Mitt Romney failed to create jobs and protect the middle class in Massachusetts: http://t.c ...'
208293581461528576,2012-05-31 20:27:14,b'It\xe2\x80\x99s Barack\xe2\x80\x99s last campaign\xe2\x80\x94chip in what you can before tonight\xe2\x80\x99s important fundraising deadline: http://t.co/pCeExaf5'
